EmployeeID,Department,JobTitle,Gender,Salary,TenureYears,EarlyTenureFlag,PerformanceRating,HighPerformerFlag,AbsenceDays_Last6M,AbsenceFrequency_Last6M,LongLeaveFlag,HighAbsenceFlag,AvgOverallScore,LastOverallScore,AvgCommunication,AvgTeamwork,AvgProblemSolving,PerformanceDropFlag,TrainingCount,DaysSinceLastTraining,NoTrainingFlag,YearsSinceLastRaise,SalaryChangeCount,PayStagnationFlag,EngagementScore,CareerStagnationFlag,BurnoutRiskScore,AttritionFlag
PNR-10984,Marketing,Marketing Manager,Female,158989,8,0,2,0,0,0,0,0,3,5,3,3,3,0,4,1679,0,4,4,1,2.3,0,0,0
PNR-10988,Finance,Accountant,Non-binary,83152,7,0,3,0,0,0,0,0,3,4,3,3,2,0,4,45,0,4,3,1,2.3,0,0,0
PNR-10999,Production,Line Supervisor,Male,73930,2,0,3,0,0,0,0,0,5,5,3,4,4,0,3,3,0,1,1,0,3.1,0,0,0
PNR-1100,Production,Line Supervisor,Non-binary,78502,2,0,4,1,15,2,1,1,5,5,5,3,4,0,5,31,0,0,2,0,-1,0,1.2,0
PNR-11000,Production,Production Worker,Male,71643,1,1,2,0,0,0,0,0,4,4,3,4,3,0,4,45,0,0,0,0,2.8,0,0,1
PNR-11002,Logistics,Warehouse Associate,Male,56125,4,0,3,0,10,1,1,1,4,4,5,5,4,0,0,9999,1,2,2,0,-1,0,0.6,0
PNR-11014,Human Resources,Recruiter,Non-binary,60312,1,1,5,1,5,1,0,0,4,4,5,3,2,0,5,13,0,0,1,0,1.5,0,0.6,0
PNR-11024,Quality Control,QC Inspector,Male,65806,0,1,3,0,0,0,0,0,2,2,5,5,5,0,2,3,0,0,0,0,1.4,0,0,0
PNR-1104,Human Resources,Recruiter,Female,63301,8,0,3,0,0,0,0,0,4,5,3,3,2,0,2,1209,0,5,3,1,2.4,0,0,0
PNR-11042,Finance,Accountant,Female,65889,2,0,5,1,1,1,0,0,4,4,4,2,2,0,5,22,0,1,1,0,2.7,0,0.6,0
PNR-11045,Research & Development,Research Lead,Male,112640,5,0,5,1,0,0,0,0,3,5,4,3,2,0,0,9999,1,3,2,1,1.5,1,0,1
PNR-11053,Marketing,Digital Marketer,Female,63345,1,1,2,0,0,0,0,0,2,2,2,2,2,0,3,11,0,0,0,0,1.6,0,0,0
PNR-11075,Production,Line Supervisor,Female,62265,1,1,5,1,0,0,0,0,5,5,2,2,2,0,5,11,0,0,0,0,3.5,0,0,0
PNR-11124,Human Resources,Recruiter,Non-binary,58304,7,0,2,0,0,0,0,0,5,5,5,3,2,0,0,9999,1,4,3,1,2.5,0,0,0
PNR-11127,Sales,Account Manager,Male,157444,5,0,4,1,0,0,0,0,4,5,2,4,5,0,4,743,0,2,4,0,2.8,0,0,1
PNR-11129,Human Resources,HR Generalist,Female,71219,6,0,5,1,0,0,0,0,5,5,3,2,3,0,1,832,0,3,3,1,2.7,0,0,0
PNR-11133,IT Support,Help Desk Specialist,Male,72575,5,0,2,0,0,0,0,0,3,4,4,2,2,0,2,537,0,2,3,0,1.9,0,0,0
PNR-11138,Research & Development,Research Lead,Non-binary,100835,4,0,4,1,5,1,0,0,5,5,3,5,5,0,5,27,0,1,3,0,2,0,0.6,0
PNR-11155,Marketing,Digital Marketer,Non-binary,57490,7,0,2,0,0,0,0,0,3,5,3,3,2,0,2,474,0,5,2,1,1.9,0,0,0
PNR-11187,Quality Control,QC Inspector,Male,59452,7,0,4,1,0,0,0,0,3,5,3,4,3,0,3,154,0,3,4,1,2.1,0,0,0
PNR-11195,IT Support,Help Desk Specialist,Non-binary,74162,4,0,3,0,10,1,1,1,2,2,2,3,2,0,5,53,0,1,2,0,-1,0,0.6,0
PNR-11198,IT Support,Help Desk Specialist,Male,60103,5,0,4,1,0,0,0,0,3,3,4,2,4,0,5,53,0,2,3,0,2.5,0,0,0
PNR-11204,Human Resources,HR Generalist,Male,81488,8,0,2,0,0,0,0,0,3,5,2,3,4,0,1,502,0,5,3,1,1.7,0,0,0
PNR-11213,Research & Development,Scientist,Male,70682,8,0,3,0,0,0,0,0,3,5,2,2,4,0,1,2305,0,5,3,1,1.7,0,0,0
PNR-11216,Marketing,Marketing Coordinator,Non-binary,74983,8,0,4,1,10,1,1,1,3,5,3,3,3,0,0,9999,1,6,2,1,-1.5,1,0.6,0
PNR-11234,Quality Control,QC Inspector,Female,73725,8,0,4,1,2,1,0,0,3,5,2,3,3,0,4,541,0,6,2,1,1.7,0,0.6,0
PNR-11236,Logistics,Logistics Coordinator,Male,59079,7,0,2,0,0,0,0,0,3,4,3,3,3,0,0,9999,1,4,3,1,1.5,0,0,1
PNR-10916,Marketing,Marketing Coordinator,Male,64925,0,1,4,1,0,0,0,0,5,5,3,3,3,0,5,5,0,0,0,0,3.5,0,0,0
PNR-10919,Logistics,Warehouse Associate,Female,81563,8,0,4,1,0,0,0,0,5,5,5,3,2,0,0,9999,1,5,3,1,2.5,1,0,0
PNR-10935,Logistics,Logistics Coordinator,Male,77839,6,0,5,1,2,1,0,0,3,5,4,3,3,0,4,135,0,3,3,1,1.7,0,0.6,1
PNR-10948,Production,Operations Manager,Male,149260,5,0,2,0,0,0,0,0,3,5,3,3,3,0,4,24,0,2,3,0,2.3,0,0,0
PNR-10951,Sales,Account Manager,Female,170848,5,0,3,0,0,0,0,0,2,4,3,3,2,0,5,332,0,1,4,0,2,0,0,0
PNR-10959,Sales,Account Manager,Female,137157,7,0,2,0,0,0,0,0,4,5,3,3,3,0,3,1091,0,5,2,1,2.6,0,0,0
PNR-1096,Finance,Financial Analyst,Non-binary,60437,1,1,2,0,0,0,0,0,3,3,5,4,5,0,1,69,0,0,0,0,1.7,0,0,0
PNR-10967,Logistics,Logistics Coordinator,Female,62474,6,0,5,1,0,0,0,0,3,5,3,3,3,0,0,9999,1,3,3,1,1.5,1,0,0
PNR-10977,Logistics,Warehouse Associate,Non-binary,76300,5,0,5,1,0,0,0,0,3,5,3,2,4,0,1,103,0,3,3,1,1.7,0,0,0
PNR-10993,Sales,Sales Associate,Female,66290,6,0,5,1,0,0,0,0,3,4,3,3,4,0,5,623,0,2,4,0,2.5,0,0,0
PNR-11010,Sales,Sales Associate,Non-binary,58457,3,0,5,1,0,0,0,0,4,4,2,4,2,0,3,537,0,1,2,0,2.6,0,0,1
PNR-11012,Quality Control,QC Inspector,Non-binary,69711,8,0,5,1,0,0,0,0,2,2,2,5,2,0,5,1116,0,5,4,1,2,0,0,0
PNR-11020,Quality Control,QC Inspector,Female,64590,7,0,4,1,0,0,0,0,4,5,4,2,3,0,1,1800,0,4,3,1,2.2,0,0,0
PNR-11056,Research & Development,Research Lead,Female,100761,2,0,5,1,10,1,1,1,3,3,4,3,5,0,4,55,0,1,1,0,-0.7,0,0.6,0
PNR-11064,IT Support,IT Manager,Female,129253,2,0,5,1,0,0,0,0,3,3,3,4,5,0,3,163,0,1,1,0,2.1,0,0,0
PNR-11085,Finance,Controller,Female,57963,0,1,3,0,0,0,0,0,5,5,2,2,2,0,3,4,0,0,0,0,3.1,0,0,0
PNR-11089,Finance,Accountant,Non-binary,61536,4,0,2,0,4,2,0,0,4,5,3,4,3,0,3,700,0,1,3,0,1.4,0,1.2,0
PNR-11092,Production,Line Supervisor,Female,79010,7,0,2,0,0,0,0,0,4,5,3,3,3,0,2,523,0,5,2,1,2.4,0,0,0
PNR-11100,Quality Control,QC Manager,Female,178712,0,1,3,0,0,0,0,0,4,4,2,2,4,0,1,6,0,0,0,0,2.2,0,0,0
PNR-11101,Human Resources,Recruiter,Male,68088,7,0,3,0,4,2,0,0,3,5,4,4,3,0,2,1165,0,4,3,1,0.7,0,1.2,1
PNR-11112,Human Resources,HR Coordinator,Female,81629,7,0,4,1,1,1,0,0,4,5,3,3,2,0,1,2128,0,4,3,1,1.9,0,0.6,0
PNR-11113,Sales,Sales Associate,Female,69415,3,0,4,1,0,0,0,0,2,3,3,3,3,0,3,89,0,1,2,0,1.6,0,0,0
PNR-11130,Production,Production Worker,Male,60423,8,0,2,0,1,1,0,0,3,5,4,4,3,0,1,2293,0,6,2,1,1.4,0,0.6,0
PNR-11131,Research & Development,Research Lead,Non-binary,94951,6,0,3,0,0,0,0,0,2,2,3,5,3,0,3,262,0,3,3,1,1.6,0,0,0
PNR-11132,Human Resources,Recruiter,Male,68841,3,0,3,0,0,0,0,0,4,4,4,2,2,0,5,93,0,1,2,0,3,0,0,0
PNR-11157,IT Support,Help Desk Specialist,Female,71433,7,0,5,1,0,0,0,0,2,2,3,3,2,0,0,9999,1,4,3,1,1,1,0,0
PNR-11167,Finance,Accountant,Male,79647,6,0,5,1,10,1,1,1,4,4,2,3,4,0,3,850,0,3,3,1,-0.4,0,0.6,0
PNR-11197,IT Support,Help Desk Specialist,Male,72409,2,0,2,0,1,1,0,0,3,3,2,5,3,0,4,9,0,1,1,0,2,0,0.6,0
PNR-11220,Sales,Regional Sales Manager,Non-binary,136460,4,0,4,1,0,0,0,0,4,5,4,3,3,0,0,9999,1,1,3,0,2,0,0,1
PNR-11253,Marketing,Digital Marketer,Female,58867,1,1,4,1,0,0,0,0,4,4,5,5,5,0,4,18,0,0,0,0,2.8,0,0,0
PNR-1126,Production,Operations Manager,Male,149835,7,0,2,0,0,0,0,0,4,4,5,4,5,0,5,384,0,3,4,1,3,0,0,1
PNR-11262,Human Resources,Recruiter,Female,65633,3,0,3,0,3,1,0,0,4,4,3,4,3,0,3,410,0,1,2,0,1.7,0,0.6,0
PNR-1129,Finance,Controller,Female,72385,5,0,5,1,10,1,1,1,4,4,3,4,3,0,0,9999,1,1,4,0,-1,0,0.6,0
PNR-1131,Sales,Account Manager,Male,133976,5,0,4,1,2,1,0,0,3,5,3,3,2,0,0,9999,1,3,2,1,0.9,1,0.6,0
PNR-1132,Sales,Account Manager,Female,164808,2,0,3,0,0,0,0,0,5,5,4,2,3,0,5,80,0,1,2,0,3.5,0,0,0
PNR-11337,Research & Development,Scientist,Female,71581,5,0,2,0,0,0,0,0,3,5,3,3,5,0,0,9999,1,3,2,1,1.5,0,0,0
PNR-11349,Research & Development,Lab Technician,Non-binary,59585,5,0,2,0,0,0,0,0,4,4,2,2,5,0,2,474,0,2,3,0,2.4,0,0,1
PNR-11353,Logistics,Warehouse Associate,Non-binary,60549,8,0,2,0,0,0,0,0,2,4,4,3,4,0,1,586,0,5,3,1,1.2,0,0,1
PNR-11356,Marketing,Digital Marketer,Female,55825,2,0,2,0,0,0,0,0,5,5,5,4,4,0,1,352,0,1,1,0,2.7,0,0,0
PNR-1136,IT Support,IT Manager,Non-binary,166149,5,0,2,0,2,1,0,0,3,3,4,2,5,0,3,527,0,2,3,0,1.5,0,0.6,0
PNR-11363,Human Resources,HR Generalist,Non-binary,61179,2,0,2,0,0,0,0,0,5,5,3,4,4,0,4,134,0,1,1,0,3.3,0,0,1
PNR-11371,Quality Control,QC Inspector,Female,74637,7,0,5,1,8,2,0,0,3,5,4,4,3,0,0,9999,1,4,3,1,-0.9,1,1.2,0
PNR-11379,Quality Control,QC Manager,Female,151919,2,0,3,0,0,0,0,0,2,2,3,3,5,0,1,533,0,1,1,0,1.2,0,0,0
PNR-11386,Production,Production Worker,Female,83817,3,0,5,1,6,2,0,0,5,5,4,3,4,0,1,925,0,1,2,0,0.9,0,1.2,0
PNR-11396,Marketing,Digital Marketer,Male,62517,3,0,2,0,0,0,0,0,5,5,3,2,5,0,1,768,0,1,2,0,2.7,0,0,0
PNR-11407,Quality Control,QC Inspector,Non-binary,58875,5,0,4,1,0,0,0,0,2,2,2,5,2,0,0,9999,1,2,3,0,1,1,0,0
PNR-11413,Sales,Sales Associate,Non-binary,79779,1,1,2,0,12,2,1,1,5,5,2,2,4,0,3,50,0,0,0,0,-0.5,0,1.2,0
PNR-11414,Human Resources,HR Generalist,Female,68118,4,0,5,1,0,0,0,0,2,2,4,5,5,0,3,573,0,1,3,0,1.6,0,0,0
PNR-11422,Logistics,Warehouse Associate,Female,72215,4,0,3,0,11,2,1,1,4,5,4,4,3,0,1,331,0,1,3,0,-1.1,0,1.2,1
PNR-11432,Human Resources,HR Coordinator,Non-binary,72380,5,0,2,0,2,1,0,0,4,4,4,2,2,0,0,9999,1,3,2,1,1.4,0,0.6,0
PNR-11433,IT Support,IT Manager,Male,159796,2,0,4,1,5,1,0,0,2,2,5,2,4,0,5,317,0,0,2,0,0.5,0,0.6,0
PNR-11435,Production,Production Worker,Male,66340,6,0,5,1,0,0,0,0,3,5,4,3,4,0,4,261,0,3,3,1,2.3,0,0,0
PNR-11440,Human Resources,HR Generalist,Male,72204,7,0,5,1,0,0,0,0,4,5,3,3,3,0,3,481,0,4,3,1,2.6,0,0,0
PNR-1147,Production,Line Supervisor,Non-binary,73226,1,1,3,0,0,0,0,0,3,3,5,3,5,0,0,9999,1,0,0,0,1.5,0,0,1
PNR-11470,Research & Development,Research Lead,Non-binary,124698,3,0,5,1,0,0,0,0,4,4,2,3,2,0,4,510,0,1,2,0,2.8,0,0,0
PNR-11484,Logistics,Warehouse Associate,Non-binary,63508,2,0,2,0,3,1,0,0,3,3,2,2,2,0,0,9999,1,1,1,0,0.6,0,0.6,0
PNR-11486,Marketing,Digital Marketer,Non-binary,72442,2,0,3,0,0,0,0,0,3,3,3,5,2,0,3,102,0,1,1,0,2.1,0,0,0
PNR-11489,Sales,Regional Sales Manager,Non-binary,175722,8,0,4,1,0,0,0,0,4,5,3,5,4,0,1,2152,0,6,3,1,2.2,0,0,0
PNR-11231,IT Support,IT Manager,Male,139914,8,0,2,0,3,1,0,0,3,5,4,2,3,0,4,510,0,5,3,1,1.4,0,0.6,0
PNR-1125,IT Support,Help Desk Specialist,Male,80881,3,0,3,0,0,0,0,0,5,5,3,5,5,0,3,399,0,1,2,0,3.1,0,0,0
PNR-11263,Finance,Financial Analyst,Non-binary,71023,4,0,5,1,3,1,0,0,3,4,3,4,2,0,4,533,0,1,3,0,1.4,0,0.6,0
PNR-11267,Sales,Sales Associate,Female,61941,2,0,4,1,0,0,0,0,5,5,5,3,5,0,3,61,0,1,1,0,3.1,0,0,0
PNR-11275,Quality Control,QC Manager,Male,178537,7,0,4,1,0,0,0,0,3,5,3,3,3,0,0,9999,1,4,3,1,1.5,1,0,0
PNR-11280,Finance,Financial Analyst,Female,60768,5,0,4,1,0,0,0,0,3,3,2,3,3,0,3,530,0,2,3,0,2.1,0,0,0
PNR-11300,Logistics,Warehouse Associate,Non-binary,79772,5,0,2,0,5,1,0,0,3,5,4,2,3,0,4,289,0,3,3,1,0.8,0,0.6,0
PNR-11304,IT Support,Help Desk Specialist,Male,74355,8,0,2,0,0,0,0,0,4,5,2,3,4,0,2,322,0,5,3,1,2.4,0,0,1
PNR-11330,Human Resources,HR Generalist,Non-binary,60479,8,0,4,1,0,0,0,0,4,5,4,4,3,0,5,534,0,5,4,1,3,0,0,0
PNR-11331,Sales,Sales Associate,Female,67284,4,0,3,0,0,0,0,0,5,5,3,3,5,0,0,9999,1,1,3,0,2.5,0,0,0
PNR-11341,Quality Control,QC Manager,Male,166007,4,0,3,0,0,0,0,0,2,2,5,2,3,0,0,9999,1,1,4,0,1,0,0,0
PNR-11342,Human Resources,Recruiter,Female,66377,4,0,2,0,0,0,0,0,2,2,5,5,3,0,3,265,0,1,3,0,1.6,0,0,0
PNR-11345,Sales,Sales Associate,Male,73118,5,0,3,0,10,1,1,1,3,4,3,3,2,0,3,79,0,3,2,1,-0.9,0,0.6,0
PNR-11357,Marketing,Marketing Coordinator,Non-binary,70528,7,0,3,0,0,0,0,0,4,5,3,2,3,0,0,9999,1,4,3,1,2,0,0,0
PNR-11372,Quality Control,QC Manager,Male,124216,2,0,5,1,0,0,0,0,2,2,3,4,3,0,5,252,0,1,1,0,2,0,0,0
PNR-11398,Sales,Regional Sales Manager,Male,139432,4,0,3,0,3,1,0,0,4,5,3,3,2,0,5,97,0,2,3,0,2.1,0,0.6,1
PNR-11411,Logistics,Warehouse Associate,Female,74788,8,0,2,0,10,2,0,1,4,5,3,3,3,0,4,612,0,4,4,1,-0.2,0,1.2,0
PNR-11424,Human Resources,HR Generalist,Male,71483,5,0,4,1,0,0,0,0,2,2,2,2,2,0,4,199,0,2,3,0,1.8,0,0,0
PNR-11426,Logistics,Logistics Coordinator,Male,58791,7,0,5,1,3,1,0,0,3,5,4,4,3,0,3,1453,0,4,3,1,1.2,0,0.6,0
PNR-11427,Production,Production Worker,Non-binary,82223,8,0,2,0,0,0,0,0,4,4,3,3,4,0,1,145,0,5,3,1,2.2,0,0,0
PNR-11451,Production,Production Worker,Male,73363,4,0,4,1,0,0,0,0,3,5,4,3,2,0,1,686,0,1,3,0,1.7,0,0,1
PNR-11452,IT Support,IT Manager,Female,122585,8,0,4,1,0,0,0,0,5,5,2,3,3,0,0,9999,1,6,3,1,2.5,1,0,0
PNR-11454,Finance,Controller,Male,67471,3,0,2,0,0,0,0,0,5,5,3,4,2,0,0,9999,1,1,2,0,2.5,0,0,0
PNR-11455,Sales,Regional Sales Manager,Male,167031,7,0,2,0,1,1,0,0,3,5,3,4,2,0,2,668,0,5,2,1,1.6,0,0.6,0
PNR-11457,Finance,Financial Analyst,Female,70680,5,0,4,1,0,0,0,0,3,5,4,3,3,0,1,1304,0,2,4,0,1.7,0,0,0
PNR-11483,Logistics,Warehouse Associate,Female,67765,2,0,5,1,0,0,0,0,3,3,5,4,2,0,3,425,0,1,1,0,2.1,0,0,0
PNR-11488,Marketing,Digital Marketer,Female,70628,6,0,3,0,0,0,0,0,3,4,3,3,3,0,4,47,0,4,2,1,2.3,0,0,0
PNR-11493,Marketing,Marketing Manager,Male,138340,8,0,3,0,1,1,0,0,3,4,3,2,2,0,5,288,0,6,2,1,2.2,0,0.6,0
PNR-11508,Human Resources,Recruiter,Female,60778,3,0,4,1,5,1,0,0,4,4,3,4,3,0,5,112,0,1,2,0,1.5,0,0.6,0
PNR-11499,Marketing,Digital Marketer,Female,61304,6,0,5,1,0,0,0,0,3,5,4,4,3,0,5,111,0,3,3,1,2.5,0,0,0
PNR-11504,Marketing,Marketing Manager,Female,123664,1,1,2,0,0,0,0,0,3,3,3,3,3,0,1,48,0,0,0,0,1.7,0,0,0
PNR-11514,Quality Control,QC Manager,Non-binary,134949,8,0,5,1,0,0,0,0,2,3,4,3,4,0,1,1269,0,5,3,1,1.2,0,0,1
PNR-11520,IT Support,IT Manager,Male,158608,8,0,3,0,3,2,0,0,4,5,3,3,3,0,4,79,0,4,4,1,1.9,0,1.2,0
PNR-11521,Logistics,Warehouse Associate,Non-binary,75398,6,0,3,0,0,0,0,0,4,5,3,3,3,0,3,392,0,4,3,1,2.6,0,0,0
PNR-11533,IT Support,IT Technician,Male,69464,1,1,2,0,0,0,0,0,2,2,4,5,5,0,5,18,0,0,0,0,2,0,0,0
PNR-11534,Sales,Account Manager,Male,152894,3,0,2,0,0,0,0,0,2,3,4,3,3,0,1,233,0,1,2,0,1.2,0,0,0
PNR-11543,Human Resources,HR Coordinator,Female,76567,1,1,5,1,0,0,0,0,2,2,5,3,3,0,1,67,0,0,1,0,1.2,0,0,1
PNR-11545,Logistics,Logistics Coordinator,Non-binary,66415,4,0,4,1,1,1,0,0,3,4,3,3,3,0,3,731,0,1,3,0,1.8,0,0.6,1
PNR-11561,Research & Development,Scientist,Female,76427,3,0,3,0,0,0,0,0,4,5,4,3,3,0,3,51,0,1,2,0,2.6,0,0,0
PNR-1161,Finance,Controller,Non-binary,65008,5,0,4,1,5,1,0,0,3,4,2,3,3,0,5,940,0,3,3,1,1,0,0.6,0
PNR-11613,Logistics,Logistics Coordinator,Non-binary,84116,1,1,4,1,0,0,0,0,4,4,3,4,2,0,5,13,0,0,0,0,3,0,0,0
PNR-11622,IT Support,Help Desk Specialist,Male,80771,5,0,3,0,0,0,0,0,2,3,3,4,4,0,3,389,0,2,3,0,1.6,0,0,0
PNR-11649,Sales,Sales Associate,Male,76940,2,0,3,0,15,2,1,1,2,2,4,3,2,0,4,61,0,1,1,0,-2.7,0,1.2,1
PNR-11654,Finance,Financial Analyst,Male,75404,6,0,2,0,0,0,0,0,4,4,5,4,3,0,4,988,0,4,3,1,2.8,0,0,1
PNR-11655,Quality Control,QC Manager,Female,153148,6,0,5,1,0,0,0,0,5,5,5,5,5,0,0,9999,1,2,4,0,2.5,1,0,0
PNR-11680,Marketing,Marketing Coordinator,Male,74489,3,0,2,0,0,0,0,0,3,3,4,4,2,0,5,150,0,0,3,0,2.5,0,0,0
PNR-11690,Research & Development,Lab Technician,Non-binary,73963,5,0,4,1,0,0,0,0,3,4,3,3,3,0,4,1114,0,3,2,1,2.3,0,0,0
PNR-11691,Finance,Accountant,Non-binary,71563,4,0,3,0,2,1,0,0,3,4,4,3,4,0,4,614,0,1,3,0,1.7,0,0.6,0
PNR-11692,Human Resources,HR Coordinator,Female,79634,4,0,2,0,0,0,0,0,3,4,3,3,3,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-11694,Logistics,Logistics Coordinator,Male,81489,4,0,3,0,0,0,0,0,3,3,3,5,2,0,2,183,0,2,2,0,1.9,0,0,0
PNR-11698,Logistics,Warehouse Associate,Male,69465,2,0,3,0,0,0,0,0,2,2,2,3,3,0,2,144,0,1,1,0,1.4,0,0,0
PNR-1170,Sales,Account Manager,Female,151091,8,0,4,1,0,0,0,0,2,2,5,3,4,0,4,114,0,5,3,1,1.8,0,0,1
PNR-11705,Marketing,Marketing Coordinator,Non-binary,67542,1,1,4,1,0,0,0,0,5,5,4,3,3,0,1,68,0,0,0,0,2.7,0,0,1
PNR-11710,Sales,Regional Sales Manager,Non-binary,120651,1,1,2,0,0,0,0,0,4,4,5,5,5,0,1,269,0,0,0,0,2.2,0,0,0
PNR-11714,Logistics,Logistics Coordinator,Male,55743,6,0,4,1,2,1,0,0,3,5,4,3,3,0,4,729,0,3,3,1,1.7,0,0.6,0
PNR-11718,Quality Control,QC Inspector,Male,55782,3,0,4,1,0,0,0,0,2,3,3,3,3,0,5,224,0,1,2,0,2,0,0,0
PNR-11720,Human Resources,HR Generalist,Non-binary,65684,7,0,5,1,5,1,0,0,2,3,3,3,3,0,5,504,0,4,3,1,0.5,0,0.6,0
PNR-11724,Research & Development,Scientist,Non-binary,84992,4,0,2,0,0,0,0,0,5,5,4,4,3,0,0,9999,1,1,3,0,2.5,0,0,0
PNR-11515,Research & Development,Scientist,Female,72296,5,0,5,1,0,0,0,0,3,3,3,3,2,0,4,393,0,2,3,0,2.3,0,0,0
PNR-1152,Logistics,Logistics Coordinator,Non-binary,59343,2,0,3,0,0,0,0,0,4,4,4,5,5,0,3,208,0,1,1,0,2.6,0,0,0
PNR-11523,Sales,Sales Associate,Non-binary,60311,1,1,2,0,0,0,0,0,3,3,5,3,4,0,0,9999,1,0,0,0,1.5,0,0,0
PNR-11527,Sales,Sales Associate,Non-binary,55339,7,0,3,0,0,0,0,0,4,4,5,3,5,0,3,109,0,4,3,1,2.6,0,0,0
PNR-11537,Quality Control,QC Manager,Male,142898,5,0,5,1,0,0,0,0,4,4,2,3,4,0,4,314,0,2,3,0,2.8,0,0,0
PNR-11538,Marketing,Marketing Coordinator,Non-binary,81683,5,0,5,1,0,0,0,0,3,4,4,3,3,0,1,644,0,3,3,1,1.7,0,0,0
PNR-11546,Marketing,Digital Marketer,Non-binary,77327,2,0,4,1,0,0,0,0,5,5,2,3,4,0,1,135,0,1,1,0,2.7,0,0,1
PNR-11553,Marketing,Digital Marketer,Male,84191,3,0,4,1,0,0,0,0,3,3,4,4,4,0,1,825,0,2,2,0,1.7,0,0,0
PNR-11555,Quality Control,QC Inspector,Male,58244,1,1,4,1,0,0,0,0,2,2,3,4,5,0,1,34,0,0,0,0,1.2,0,0,0
PNR-11560,Quality Control,QC Manager,Male,127922,5,0,4,1,0,0,0,0,2,3,4,3,4,0,3,639,0,1,4,0,1.6,0,0,0
PNR-11572,Human Resources,HR Generalist,Non-binary,71879,1,1,2,0,1,1,0,0,4,4,2,4,2,0,3,6,0,0,0,0,2.3,0,0.6,0
PNR-11593,Research & Development,Research Lead,Female,101073,3,0,4,1,0,0,0,0,2,3,4,5,3,0,5,144,0,1,2,0,2,0,0,0
PNR-11660,Sales,Account Manager,Non-binary,164132,2,0,4,1,11,2,1,1,5,5,3,4,4,0,4,134,0,1,1,0,0,0,1.2,0
PNR-11662,Quality Control,QC Inspector,Non-binary,63785,7,0,3,0,0,0,0,0,3,5,3,3,4,0,4,415,0,6,2,1,2.3,0,0,0
PNR-11664,Sales,Sales Associate,Female,69354,5,0,4,1,0,0,0,0,2,3,3,3,3,0,1,935,0,3,3,1,1.2,0,0,0
PNR-11668,Production,Operations Manager,Non-binary,160671,2,0,5,1,5,1,0,0,5,5,2,5,2,0,3,94,0,1,1,0,1.6,0,0.6,0
PNR-11671,Production,Line Supervisor,Female,68934,4,0,4,1,0,0,0,0,3,3,3,4,3,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-11677,Research & Development,Lab Technician,Male,67050,0,1,5,1,0,0,0,0,5,5,5,5,3,0,5,3,0,0,0,0,3.5,0,0,0
PNR-11686,Logistics,Warehouse Associate,Non-binary,57167,6,0,5,1,0,0,0,0,2,2,2,3,2,0,4,555,0,3,3,1,1.8,0,0,0
PNR-11689,Human Resources,HR Coordinator,Male,80278,4,0,5,1,0,0,0,0,3,4,2,2,3,0,3,23,0,1,3,0,2.1,0,0,0
PNR-11701,Finance,Accountant,Female,77780,4,0,4,1,0,0,0,0,3,5,4,4,3,0,1,677,0,1,3,0,1.7,0,0,0
PNR-11703,Quality Control,QC Inspector,Male,69837,1,1,5,1,0,0,0,0,2,2,4,3,3,0,1,33,0,0,0,0,1.2,0,0,0
PNR-11719,Finance,Controller,Male,71994,3,0,5,1,0,0,0,0,3,3,3,4,4,0,1,790,0,1,2,0,1.7,0,0,0
PNR-11725,Marketing,Marketing Manager,Non-binary,153008,6,0,5,1,0,0,0,0,3,4,4,4,3,0,0,9999,1,2,4,0,1.5,1,0,0
PNR-11728,IT Support,IT Manager,Non-binary,126762,1,1,2,0,0,0,0,0,5,5,2,5,4,0,5,11,0,0,1,0,3.5,0,0,1
PNR-11739,Research & Development,Scientist,Non-binary,79977,7,0,5,1,5,1,0,0,4,5,2,4,3,0,2,1027,0,3,4,1,0.9,0,0.6,0
PNR-11755,Research & Development,Lab Technician,Male,57999,2,0,5,1,0,0,0,0,4,4,4,4,4,0,5,16,0,1,1,0,3,0,0,0
PNR-11758,Finance,Accountant,Female,67036,5,0,2,0,0,0,0,0,3,5,2,3,4,0,3,536,0,1,4,0,2.1,0,0,0
PNR-11760,Human Resources,Recruiter,Male,67518,2,0,3,0,0,0,0,0,5,5,2,2,5,0,1,333,0,1,1,0,2.7,0,0,0
PNR-1174,Sales,Sales Associate,Female,58010,3,0,3,0,0,0,0,0,2,2,5,2,4,0,0,9999,1,1,2,0,1,0,0,0
PNR-11749,Marketing,Marketing Coordinator,Female,55349,1,1,3,0,0,0,0,0,2,2,2,2,5,0,3,31,0,0,0,0,1.6,0,0,1
PNR-11762,Marketing,Marketing Manager,Male,168944,5,0,4,1,0,0,0,0,3,4,4,3,3,0,2,5,0,3,2,1,1.9,0,0,0
PNR-11766,Production,Operations Manager,Male,132876,1,1,5,1,0,0,0,0,3,3,3,4,4,0,2,79,0,0,0,0,1.9,0,0,0
PNR-11767,Research & Development,Research Lead,Male,121085,3,0,3,0,2,1,0,0,2,2,3,5,3,0,3,56,0,1,2,0,1,0,0.6,0
PNR-11779,Quality Control,QC Manager,Non-binary,132620,3,0,3,0,0,0,0,0,4,5,3,3,3,0,2,72,0,1,2,0,2.4,0,0,0
